,,0.109937 [1979 voxels],0.101545 [8826 voxels],0.101853 [6190 voxels],0.0798664 [1665 voxels],0.0912197 [4262 voxels],0.0951286 [4819 voxels],0.184271 [18464 voxels],0.151688 [5640 voxels],0.113767 [5153 voxels],0.207255 [79800 voxels],0.099843 [4273 voxels],0.122933 [6557 voxels],0.11967 [42295 voxels],0.0871776 [16349 voxels],0.187428 [3860 voxels],0.286762 [4695 voxels],0.317192 [5733 voxels],0.351027 [5822 voxels],0.234389 [13488 voxels],0.266333 [12635 voxels],0.166085 [13909 voxels],0.194324 [10811 voxels],0.172339 [21586 voxels],0.159541 [2746 voxels],0.223936 [14037 voxels],0.287572 [4974 voxels],0.28742 [2568 voxels],0.274939 [12617 voxels],0.131047 [1547 voxels],0.145958 [5553 voxels],0.154537 [5066 voxels],0.20029 [17093 voxels],0.101166 [4478 voxels],0.199476 [1821 voxels],0.225295 [8200 voxels],0.159592 [3410 voxels],0.311121 [2076 voxels],0.303502 [1349 voxels],0.123708 [2056 voxels],0.16351 [275 voxels],0.188984 [15981 voxels],0.127273 [2377 voxels],0.17677 [3846 voxels],0.186753 [21246 voxels],0.224717 [23457 voxels],0.103575 [1096 voxels]
,,0.172952 [1979 voxels],0.131739 [8826 voxels],0.109089 [6190 voxels],0.135776 [1665 voxels],0.0885504 [4262 voxels],0.0855467 [4819 voxels],0.170695 [18464 voxels],0.15373 [5640 voxels],0.139635 [5153 voxels],0.154054 [79800 voxels],0.111174 [4273 voxels],0.111709 [6557 voxels],0.145595 [42295 voxels],0.127735 [16349 voxels],0.236736 [3860 voxels],0.207508 [4695 voxels],0.259967 [5733 voxels],0.345105 [5822 voxels],0.221063 [13488 voxels],0.287551 [12635 voxels],0.163697 [13909 voxels],0.189717 [10811 voxels],0.183544 [21586 voxels],0.23098 [2746 voxels],0.255798 [14037 voxels],0.320348 [4974 voxels],0.272217 [2568 voxels],0.335404 [12617 voxels],0.16012 [1547 voxels],0.131286 [5553 voxels],0.122444 [5066 voxels],0.173764 [17093 voxels],0.128501 [4478 voxels],0.223814 [1821 voxels],0.224133 [8200 voxels],0.222886 [3410 voxels],0.261047 [2076 voxels],0.307356 [1349 voxels],0.172041 [2056 voxels],0.386045 [275 voxels],0.164649 [15981 voxels],0.172001 [2377 voxels],0.15575 [3846 voxels],0.188622 [21246 voxels],0.211867 [23457 voxels],0.100178 [1096 voxels]
,,0.127504 [1979 voxels],0.116967 [8826 voxels],0.0985226 [6190 voxels],0.0861221 [1665 voxels],0.0631283 [4262 voxels],0.0989377 [4819 voxels],0.156229 [18464 voxels],0.161653 [5640 voxels],0.094203 [5153 voxels],0.168659 [79800 voxels],0.102963 [4273 voxels],0.0928738 [6557 voxels],0.150608 [42295 voxels],0.131483 [16349 voxels],0.232813 [3860 voxels],0.31057 [4695 voxels],0.306164 [5733 voxels],0.369082 [5822 voxels],0.231837 [13488 voxels],0.278817 [12635 voxels],0.147732 [13909 voxels],0.202188 [10811 voxels],0.197725 [21586 voxels],0.245873 [2746 voxels],0.249327 [14037 voxels],0.310762 [4974 voxels],0.246169 [2568 voxels],0.309195 [12617 voxels],0.108465 [1547 voxels],0.138583 [5553 voxels],0.112873 [5066 voxels],0.198425 [17093 voxels],0.097081 [4478 voxels],0.167119 [1821 voxels],0.1931 [8200 voxels],0.149756 [3410 voxels],0.304158 [2076 voxels],0.262391 [1349 voxels],0.131753 [2056 voxels],0.34523 [275 voxels],0.16009 [15981 voxels],0.148124 [2377 voxels],0.148715 [3846 voxels],0.188922 [21246 voxels],0.234765 [23457 voxels],0.0894784 [1096 voxels]
,,0.0984945 [1979 voxels],0.093666 [8826 voxels],0.0953989 [6190 voxels],0.110702 [1665 voxels],0.0807298 [4262 voxels],0.0533236 [4819 voxels],0.171468 [18464 voxels],0.230848 [5640 voxels],0.124967 [5153 voxels],0.144488 [79800 voxels],0.131199 [4273 voxels],0.116826 [6557 voxels],0.164856 [42295 voxels],0.0926865 [16349 voxels],0.281724 [3860 voxels],0.205447 [4695 voxels],0.297243 [5733 voxels],0.358703 [5822 voxels],0.213448 [13488 voxels],0.244776 [12635 voxels],0.211185 [13909 voxels],0.250437 [10811 voxels],0.218332 [21586 voxels],0.233666 [2746 voxels],0.261169 [14037 voxels],0.3296 [4974 voxels],0.265073 [2568 voxels],0.3218 [12617 voxels],0.138914 [1547 voxels],0.192535 [5553 voxels],0.15481 [5066 voxels],0.164404 [17093 voxels],0.160551 [4478 voxels],0.20439 [1821 voxels],0.236916 [8200 voxels],0.228724 [3410 voxels],0.242657 [2076 voxels],0.267063 [1349 voxels],0.240481 [2056 voxels],0.445788 [275 voxels],0.155924 [15981 voxels],0.123872 [2377 voxels],0.149437 [3846 voxels],0.179065 [21246 voxels],0.20592 [23457 voxels],0.0880713 [1096 voxels]
,,0.0824665 [1979 voxels],0.128605 [8826 voxels],0.117622 [6190 voxels],0.0729972 [1665 voxels],0.0953326 [4262 voxels],0.108026 [4819 voxels],0.170942 [18464 voxels],0.209645 [5640 voxels],0.133984 [5153 voxels],0.19789 [79800 voxels],0.115071 [4273 voxels],0.103734 [6557 voxels],0.154781 [42295 voxels],0.122574 [16349 voxels],0.253396 [3860 voxels],0.311113 [4695 voxels],0.310089 [5733 voxels],0.351811 [5822 voxels],0.279751 [13488 voxels],0.313243 [12635 voxels],0.175545 [13909 voxels],0.248985 [10811 voxels],0.240142 [21586 voxels],0.223892 [2746 voxels],0.233827 [14037 voxels],0.29367 [4974 voxels],0.216022 [2568 voxels],0.291015 [12617 voxels],0.133826 [1547 voxels],0.133175 [5553 voxels],0.159076 [5066 voxels],0.212211 [17093 voxels],0.14305 [4478 voxels],0.228001 [1821 voxels],0.201004 [8200 voxels],0.179301 [3410 voxels],0.309306 [2076 voxels],0.251824 [1349 voxels],0.172176 [2056 voxels],0.305105 [275 voxels],0.193093 [15981 voxels],0.198768 [2377 voxels],0.13282 [3846 voxels],0.184963 [21246 voxels],0.202284 [23457 voxels],0.0888603 [1096 voxels]
,,0.0402087 [1979 voxels],0.126594 [8826 voxels],0.228648 [6190 voxels],0 [1665 voxels],0.0126759 [4262 voxels],0.120927 [4819 voxels],0.00394334 [18464 voxels],0 [5640 voxels],0 [5153 voxels],0.0647488 [79800 voxels],0.0262033 [4273 voxels],0.0433434 [6557 voxels],0.028125 [42295 voxels],0.23645 [16349 voxels],0.0758241 [3860 voxels],0 [4695 voxels],0 [5733 voxels],0.0484579 [5822 voxels],0.00317556 [13488 voxels],0.00813475 [12635 voxels],0.0994155 [13909 voxels],0.000606419 [10811 voxels],0.00300492 [21586 voxels],0.109546 [2746 voxels],0.0243865 [14037 voxels],0.00832213 [4974 voxels],0.00989593 [2568 voxels],0.0706042 [12617 voxels],0 [1547 voxels],0.00149556 [5553 voxels],0.0321986 [5066 voxels],0 [17093 voxels],0.053211 [4478 voxels],0.18905 [1821 voxels],0.142135 [8200 voxels],0.0433052 [3410 voxels],0.0303403 [2076 voxels],0.10062 [1349 voxels],0.129853 [2056 voxels],0.12609 [275 voxels],0 [15981 voxels],0.0880997 [2377 voxels],0.111447 [3846 voxels],0.0132271 [21246 voxels],0.0178294 [23457 voxels],0.0423032 [1096 voxels]
,,0.120857 [1979 voxels],0.115946 [8826 voxels],0.10759 [6190 voxels],0.0783697 [1665 voxels],0.212104 [4262 voxels],0.0997035 [4819 voxels],0.202801 [18464 voxels],0.1547 [5640 voxels],0.157355 [5153 voxels],0.16361 [79800 voxels],0.151396 [4273 voxels],0.1435 [6557 voxels],0.179412 [42295 voxels],0.129256 [16349 voxels],0.297644 [3860 voxels],0.283445 [4695 voxels],0.330864 [5733 voxels],0.333225 [5822 voxels],0.20455 [13488 voxels],0.28631 [12635 voxels],0.164539 [13909 voxels],0.230964 [10811 voxels],0.186811 [21586 voxels],0.247742 [2746 voxels],0.187948 [14037 voxels],0.277826 [4974 voxels],0.249691 [2568 voxels],0.287116 [12617 voxels],0.115214 [1547 voxels],0.142275 [5553 voxels],0.16639 [5066 voxels],0.189535 [17093 voxels],0.140748 [4478 voxels],0.163168 [1821 voxels],0.208536 [8200 voxels],0.224495 [3410 voxels],0.298298 [2076 voxels],0.308262 [1349 voxels],0.188001 [2056 voxels],0.451791 [275 voxels],0.155216 [15981 voxels],0.12676 [2377 voxels],0.123901 [3846 voxels],0.200474 [21246 voxels],0.20185 [23457 voxels],0.0910654 [1096 voxels]
,,0.177591 [1979 voxels],0.14328 [8826 voxels],0.139348 [6190 voxels],0.138243 [1665 voxels],0.0954157 [4262 voxels],0.0915641 [4819 voxels],0.208435 [18464 voxels],0.218159 [5640 voxels],0.173021 [5153 voxels],0.193084 [79800 voxels],0.155463 [4273 voxels],0.151942 [6557 voxels],0.143189 [42295 voxels],0.131786 [16349 voxels],0.270136 [3860 voxels],0.256015 [4695 voxels],0.379823 [5733 voxels],0.357703 [5822 voxels],0.284543 [13488 voxels],0.324051 [12635 voxels],0.181488 [13909 voxels],0.266628 [10811 voxels],0.230189 [21586 voxels],0.285479 [2746 voxels],0.252582 [14037 voxels],0.277306 [4974 voxels],0.421303 [2568 voxels],0.341354 [12617 voxels],0.170479 [1547 voxels],0.181706 [5553 voxels],0.212851 [5066 voxels],0.227476 [17093 voxels],0.119332 [4478 voxels],0.218396 [1821 voxels],0.269046 [8200 voxels],0.233394 [3410 voxels],0.381675 [2076 voxels],0.302893 [1349 voxels],0.204889 [2056 voxels],0.45383 [275 voxels],0.165769 [15981 voxels],0.203927 [2377 voxels],0.15346 [3846 voxels],0.225219 [21246 voxels],0.274884 [23457 voxels],0.201509 [1096 voxels]
,,0.139836 [1979 voxels],0.112383 [8826 voxels],0.0988815 [6190 voxels],0.073345 [1665 voxels],0.0757793 [4262 voxels],0.0577989 [4819 voxels],0.153592 [18464 voxels],0.110322 [5640 voxels],0.113012 [5153 voxels],0.141268 [79800 voxels],0.0963955 [4273 voxels],0.0746568 [6557 voxels],0.102926 [42295 voxels],0.0820839 [16349 voxels],0.175786 [3860 voxels],0.272118 [4695 voxels],0.23671 [5733 voxels],0.408396 [5822 voxels],0.227565 [13488 voxels],0.234652 [12635 voxels],0.151631 [13909 voxels],0.19148 [10811 voxels],0.152276 [21586 voxels],0.219056 [2746 voxels],0.241929 [14037 voxels],0.279051 [4974 voxels],0.237886 [2568 voxels],0.265179 [12617 voxels],0.0678351 [1547 voxels],0.113952 [5553 voxels],0.0965042 [5066 voxels],0.142508 [17093 voxels],0.0904148 [4478 voxels],0.162316 [1821 voxels],0.174291 [8200 voxels],0.145632 [3410 voxels],0.266964 [2076 voxels],0.223497 [1349 voxels],0.187951 [2056 voxels],0.438217 [275 voxels],0.151136 [15981 voxels],0.140579 [2377 voxels],0.129204 [3846 voxels],0.163362 [21246 voxels],0.22512 [23457 voxels],0.144797 [1096 voxels]
,,0.0832588 [1979 voxels],0.114564 [8826 voxels],0.0874169 [6190 voxels],0.0822936 [1665 voxels],0.116763 [4262 voxels],0.0726017 [4819 voxels],0.166514 [18464 voxels],0.143375 [5640 voxels],0.114582 [5153 voxels],0.197995 [79800 voxels],0.0911737 [4273 voxels],0.104351 [6557 voxels],0.154571 [42295 voxels],0.081204 [16349 voxels],0.21453 [3860 voxels],0.259058 [4695 voxels],0.336881 [5733 voxels],0.379191 [5822 voxels],0.256654 [13488 voxels],0.278635 [12635 voxels],0.161438 [13909 voxels],0.211951 [10811 voxels],0.176193 [21586 voxels],0.178042 [2746 voxels],0.259907 [14037 voxels],0.315859 [4974 voxels],0.231057 [2568 voxels],0.229104 [12617 voxels],0.160429 [1547 voxels],0.104225 [5553 voxels],0.103157 [5066 voxels],0.180434 [17093 voxels],0.0888446 [4478 voxels],0.286348 [1821 voxels],0.203337 [8200 voxels],0.185971 [3410 voxels],0.298054 [2076 voxels],0.272734 [1349 voxels],0.158091 [2056 voxels],0.42773 [275 voxels],0.181893 [15981 voxels],0.17944 [2377 voxels],0.182031 [3846 voxels],0.190531 [21246 voxels],0.249174 [23457 voxels],0.0779203 [1096 voxels]
,,0.110846 [1979 voxels],0.0965859 [8826 voxels],0.0977123 [6190 voxels],0.0877707 [1665 voxels],0.10197 [4262 voxels],0.0769644 [4819 voxels],0.172961 [18464 voxels],0.151409 [5640 voxels],0.154338 [5153 voxels],0.152304 [79800 voxels],0.105407 [4273 voxels],0.151757 [6557 voxels],0.173443 [42295 voxels],0.110544 [16349 voxels],0.269127 [3860 voxels],0.248725 [4695 voxels],0.261266 [5733 voxels],0.379375 [5822 voxels],0.225049 [13488 voxels],0.268793 [12635 voxels],0.164166 [13909 voxels],0.222943 [10811 voxels],0.191716 [21586 voxels],0.217025 [2746 voxels],0.244079 [14037 voxels],0.277203 [4974 voxels],0.302559 [2568 voxels],0.292427 [12617 voxels],0.162701 [1547 voxels],0.152914 [5553 voxels],0.151331 [5066 voxels],0.149191 [17093 voxels],0.110104 [4478 voxels],0.223465 [1821 voxels],0.217271 [8200 voxels],0.220111 [3410 voxels],0.271059 [2076 voxels],0.289939 [1349 voxels],0.188295 [2056 voxels],0.367755 [275 voxels],0.152716 [15981 voxels],0.10555 [2377 voxels],0.144326 [3846 voxels],0.178737 [21246 voxels],0.213646 [23457 voxels],0.149331 [1096 voxels]
,,0.156099 [1979 voxels],0.129163 [8826 voxels],0.0817505 [6190 voxels],0.0853085 [1665 voxels],0.147012 [4262 voxels],0.0934951 [4819 voxels],0.163812 [18464 voxels],0.130329 [5640 voxels],0.102808 [5153 voxels],0.210384 [79800 voxels],0.0826915 [4273 voxels],0.0731706 [6557 voxels],0.0904525 [42295 voxels],0.0678385 [16349 voxels],0.180623 [3860 voxels],0.266979 [4695 voxels],0.330888 [5733 voxels],0.358522 [5822 voxels],0.217255 [13488 voxels],0.263718 [12635 voxels],0.173904 [13909 voxels],0.195544 [10811 voxels],0.15287 [21586 voxels],0.133432 [2746 voxels],0.261578 [14037 voxels],0.31301 [4974 voxels],0.325093 [2568 voxels],0.263031 [12617 voxels],0.107045 [1547 voxels],0.197318 [5553 voxels],0.14154 [5066 voxels],0.183124 [17093 voxels],0.0910281 [4478 voxels],0.205944 [1821 voxels],0.192951 [8200 voxels],0.131976 [3410 voxels],0.320458 [2076 voxels],0.296166 [1349 voxels],0.0900356 [2056 voxels],0.29968 [275 voxels],0.165738 [15981 voxels],0.181655 [2377 voxels],0.169504 [3846 voxels],0.219991 [21246 voxels],0.302508 [23457 voxels],0.122259 [1096 voxels]
,,0.0988298 [1979 voxels],0.0815601 [8826 voxels],0.0864121 [6190 voxels],0.118076 [1665 voxels],0.108445 [4262 voxels],0.0913266 [4819 voxels],0.103386 [18464 voxels],0.0907772 [5640 voxels],0.0751412 [5153 voxels],0.0821769 [79800 voxels],0.0649015 [4273 voxels],0.0765083 [6557 voxels],0.0951932 [42295 voxels],0.0823559 [16349 voxels],0.242143 [3860 voxels],0.178081 [4695 voxels],0.178731 [5733 voxels],0.328735 [5822 voxels],0.145418 [13488 voxels],0.215172 [12635 voxels],0.134378 [13909 voxels],0.180014 [10811 voxels],0.158969 [21586 voxels],0.207605 [2746 voxels],0.211687 [14037 voxels],0.318744 [4974 voxels],0.353304 [2568 voxels],0.307591 [12617 voxels],0.17347 [1547 voxels],0.211226 [5553 voxels],0.199334 [5066 voxels],0.0711351 [17093 voxels],0.116474 [4478 voxels],0.117831 [1821 voxels],0.145033 [8200 voxels],0.137991 [3410 voxels],0.262575 [2076 voxels],0.246854 [1349 voxels],0.126554 [2056 voxels],0.389149 [275 voxels],0.0942737 [15981 voxels],0.0812249 [2377 voxels],0.0619123 [3846 voxels],0.120169 [21246 voxels],0.210007 [23457 voxels],0.069106 [1096 voxels]
,,0.120058 [1979 voxels],0.116206 [8826 voxels],0.126546 [6190 voxels],0.0500885 [1665 voxels],0.0982283 [4262 voxels],0.0753509 [4819 voxels],0.206939 [18464 voxels],0.224372 [5640 voxels],0.146588 [5153 voxels],0.208147 [79800 voxels],0.136077 [4273 voxels],0.128338 [6557 voxels],0.184668 [42295 voxels],0.108422 [16349 voxels],0.303249 [3860 voxels],0.277637 [4695 voxels],0.344213 [5733 voxels],0.305595 [5822 voxels],0.256597 [13488 voxels],0.317924 [12635 voxels],0.197841 [13909 voxels],0.236091 [10811 voxels],0.232208 [21586 voxels],0.209216 [2746 voxels],0.226269 [14037 voxels],0.272639 [4974 voxels],0.304865 [2568 voxels],0.309272 [12617 voxels],0.136932 [1547 voxels],0.150968 [5553 voxels],0.121955 [5066 voxels],0.214632 [17093 voxels],0.138863 [4478 voxels],0.245338 [1821 voxels],0.238177 [8200 voxels],0.23902 [3410 voxels],0.377611 [2076 voxels],0.314175 [1349 voxels],0.173852 [2056 voxels],0.503952 [275 voxels],0.200458 [15981 voxels],0.180774 [2377 voxels],0.185222 [3846 voxels],0.211273 [21246 voxels],0.270003 [23457 voxels],0.208671 [1096 voxels]
,,0.125426 [1979 voxels],0.0981562 [8826 voxels],0.0899923 [6190 voxels],0.10558 [1665 voxels],0.0508479 [4262 voxels],0.0789516 [4819 voxels],0.177844 [18464 voxels],0.227045 [5640 voxels],0.128493 [5153 voxels],0.167768 [79800 voxels],0.111836 [4273 voxels],0.0903971 [6557 voxels],0.158638 [42295 voxels],0.0958561 [16349 voxels],0.296121 [3860 voxels],0.240846 [4695 voxels],0.301882 [5733 voxels],0.423441 [5822 voxels],0.195322 [13488 voxels],0.298866 [12635 voxels],0.150446 [13909 voxels],0.264894 [10811 voxels],0.274015 [21586 voxels],0.275813 [2746 voxels],0.243538 [14037 voxels],0.355588 [4974 voxels],0.319377 [2568 voxels],0.310371 [12617 voxels],0.125314 [1547 voxels],0.135775 [5553 voxels],0.165138 [5066 voxels],0.176496 [17093 voxels],0.118991 [4478 voxels],0.179338 [1821 voxels],0.161068 [8200 voxels],0.195426 [3410 voxels],0.181987 [2076 voxels],0.27185 [1349 voxels],0.156234 [2056 voxels],0.377785 [275 voxels],0.175464 [15981 voxels],0.196775 [2377 voxels],0.146884 [3846 voxels],0.19074 [21246 voxels],0.222746 [23457 voxels],0.123031 [1096 voxels]
,,0.105524 [1979 voxels],0.132031 [8826 voxels],0.0750381 [6190 voxels],0.128099 [1665 voxels],0.0854963 [4262 voxels],0.111285 [4819 voxels],0.184717 [18464 voxels],0.169871 [5640 voxels],0.090042 [5153 voxels],0.188758 [79800 voxels],0.118361 [4273 voxels],0.111666 [6557 voxels],0.169502 [42295 voxels],0.100617 [16349 voxels],0.233619 [3860 voxels],0.316462 [4695 voxels],0.287217 [5733 voxels],0.369083 [5822 voxels],0.303309 [13488 voxels],0.268153 [12635 voxels],0.196873 [13909 voxels],0.226841 [10811 voxels],0.241722 [21586 voxels],0.261566 [2746 voxels],0.248164 [14037 voxels],0.275757 [4974 voxels],0.276747 [2568 voxels],0.312552 [12617 voxels],0.146756 [1547 voxels],0.147924 [5553 voxels],0.129321 [5066 voxels],0.16994 [17093 voxels],0.10824 [4478 voxels],0.241342 [1821 voxels],0.255953 [8200 voxels],0.195979 [3410 voxels],0.347498 [2076 voxels],0.346601 [1349 voxels],0.187845 [2056 voxels],0.39849 [275 voxels],0.165696 [15981 voxels],0.215773 [2377 voxels],0.141856 [3846 voxels],0.190246 [21246 voxels],0.198912 [23457 voxels],0.238147 [1096 voxels]
,,0.102655 [1979 voxels],0.0867291 [8826 voxels],0.0696325 [6190 voxels],0.0858677 [1665 voxels],0.0573014 [4262 voxels],0.0729672 [4819 voxels],0.175026 [18464 voxels],0.145279 [5640 voxels],0.0983777 [5153 voxels],0.19178 [79800 voxels],0.102425 [4273 voxels],0.0798926 [6557 voxels],0.0891078 [42295 voxels],0.0645754 [16349 voxels],0.210916 [3860 voxels],0.277189 [4695 voxels],0.454386 [5733 voxels],0.374174 [5822 voxels],0.313264 [13488 voxels],0.338894 [12635 voxels],0.129517 [13909 voxels],0.201365 [10811 voxels],0.153821 [21586 voxels],0.140931 [2746 voxels],0.207774 [14037 voxels],0.277961 [4974 voxels],0.267439 [2568 voxels],0.27408 [12617 voxels],0.12783 [1547 voxels],0.119839 [5553 voxels],0.111485 [5066 voxels],0.331381 [17093 voxels],0.0916001 [4478 voxels],0.134673 [1821 voxels],0.143959 [8200 voxels],0.129992 [3410 voxels],0.272459 [2076 voxels],0.214135 [1349 voxels],0.107061 [2056 voxels],0.248408 [275 voxels],0.193243 [15981 voxels],0.148158 [2377 voxels],0.145245 [3846 voxels],0.234403 [21246 voxels],0.204316 [23457 voxels],0.0691126 [1096 voxels]
,,0.135538 [1979 voxels],0.114631 [8826 voxels],0.101038 [6190 voxels],0.121046 [1665 voxels],0.0695991 [4262 voxels],0.0889386 [4819 voxels],0.194626 [18464 voxels],0.167002 [5640 voxels],0.132397 [5153 voxels],0.183277 [79800 voxels],0.156288 [4273 voxels],0.130107 [6557 voxels],0.162572 [42295 voxels],0.134037 [16349 voxels],0.238548 [3860 voxels],0.322257 [4695 voxels],0.25659 [5733 voxels],0.384768 [5822 voxels],0.243291 [13488 voxels],0.25055 [12635 voxels],0.162513 [13909 voxels],0.194387 [10811 voxels],0.200452 [21586 voxels],0.243435 [2746 voxels],0.242826 [14037 voxels],0.318915 [4974 voxels],0.22702 [2568 voxels],0.277598 [12617 voxels],0.174413 [1547 voxels],0.112753 [5553 voxels],0.115587 [5066 voxels],0.1675 [17093 voxels],0.107478 [4478 voxels],0.196698 [1821 voxels],0.215981 [8200 voxels],0.232184 [3410 voxels],0.324468 [2076 voxels],0.287443 [1349 voxels],0.188857 [2056 voxels],0.300687 [275 voxels],0.139864 [15981 voxels],0.127511 [2377 voxels],0.165341 [3846 voxels],0.1851 [21246 voxels],0.248744 [23457 voxels],0.112976 [1096 voxels]
,,0.128917 [1979 voxels],0.116459 [8826 voxels],0.0978281 [6190 voxels],0.0854215 [1665 voxels],0.0763271 [4262 voxels],0.0630395 [4819 voxels],0.181841 [18464 voxels],0.229861 [5640 voxels],0.107326 [5153 voxels],0.185723 [79800 voxels],0.153378 [4273 voxels],0.131248 [6557 voxels],0.186326 [42295 voxels],0.113067 [16349 voxels],0.182057 [3860 voxels],0.264497 [4695 voxels],0.295147 [5733 voxels],0.412435 [5822 voxels],0.248489 [13488 voxels],0.274002 [12635 voxels],0.185137 [13909 voxels],0.253716 [10811 voxels],0.24324 [21586 voxels],0.232998 [2746 voxels],0.248079 [14037 voxels],0.328219 [4974 voxels],0.291415 [2568 voxels],0.294035 [12617 voxels],0.154257 [1547 voxels],0.164513 [5553 voxels],0.185393 [5066 voxels],0.205577 [17093 voxels],0.14283 [4478 voxels],0.177042 [1821 voxels],0.218595 [8200 voxels],0.231346 [3410 voxels],0.272987 [2076 voxels],0.245767 [1349 voxels],0.216692 [2056 voxels],0.382672 [275 voxels],0.218413 [15981 voxels],0.163077 [2377 voxels],0.130015 [3846 voxels],0.209046 [21246 voxels],0.230145 [23457 voxels],0.0981691 [1096 voxels]
,,0.109483 [1979 voxels],0.10706 [8826 voxels],0.0936674 [6190 voxels],0.125979 [1665 voxels],0.0660937 [4262 voxels],0.075048 [4819 voxels],0.225074 [18464 voxels],0.224967 [5640 voxels],0.15882 [5153 voxels],0.245445 [79800 voxels],0.126666 [4273 voxels],0.155096 [6557 voxels],0.152512 [42295 voxels],0.103276 [16349 voxels],0.236771 [3860 voxels],0.315145 [4695 voxels],0.349736 [5733 voxels],0.346336 [5822 voxels],0.322446 [13488 voxels],0.333469 [12635 voxels],0.159626 [13909 voxels],0.239424 [10811 voxels],0.233229 [21586 voxels],0.222066 [2746 voxels],0.201646 [14037 voxels],0.257147 [4974 voxels],0.21143 [2568 voxels],0.25499 [12617 voxels],0.0799479 [1547 voxels],0.105318 [5553 voxels],0.0961287 [5066 voxels],0.270634 [17093 voxels],0.128613 [4478 voxels],0.163097 [1821 voxels],0.232598 [8200 voxels],0.212516 [3410 voxels],0.333763 [2076 voxels],0.271778 [1349 voxels],0.155835 [2056 voxels],0.311296 [275 voxels],0.235111 [15981 voxels],0.165591 [2377 voxels],0.187482 [3846 voxels],0.246853 [21246 voxels],0.247223 [23457 voxels],0.0772455 [1096 voxels]
,,0.117949 [1979 voxels],0.124503 [8826 voxels],0.121246 [6190 voxels],0.130659 [1665 voxels],0.0670726 [4262 voxels],0.084352 [4819 voxels],0.178657 [18464 voxels],0.229719 [5640 voxels],0.146745 [5153 voxels],0.15942 [79800 voxels],0.102263 [4273 voxels],0.102712 [6557 voxels],0.154394 [42295 voxels],0.092631 [16349 voxels],0.257807 [3860 voxels],0.204739 [4695 voxels],0.408237 [5733 voxels],0.379868 [5822 voxels],0.287898 [13488 voxels],0.286874 [12635 voxels],0.170233 [13909 voxels],0.263187 [10811 voxels],0.226943 [21586 voxels],0.230612 [2746 voxels],0.248772 [14037 voxels],0.334484 [4974 voxels],0.318036 [2568 voxels],0.282851 [12617 voxels],0.222153 [1547 voxels],0.15111 [5553 voxels],0.106756 [5066 voxels],0.219692 [17093 voxels],0.0949372 [4478 voxels],0.22033 [1821 voxels],0.204617 [8200 voxels],0.223822 [3410 voxels],0.252259 [2076 voxels],0.311189 [1349 voxels],0.187785 [2056 voxels],0.434137 [275 voxels],0.159995 [15981 voxels],0.148297 [2377 voxels],0.145555 [3846 voxels],0.221261 [21246 voxels],0.236661 [23457 voxels],0.119579 [1096 voxels]
,,0.13075 [1979 voxels],0.108075 [8826 voxels],0.101595 [6190 voxels],0.126957 [1665 voxels],0.102114 [4262 voxels],0.0939989 [4819 voxels],0.206176 [18464 voxels],0.224306 [5640 voxels],0.141233 [5153 voxels],0.233446 [79800 voxels],0.098886 [4273 voxels],0.154597 [6557 voxels],0.174315 [42295 voxels],0.134522 [16349 voxels],0.254696 [3860 voxels],0.252736 [4695 voxels],0.338263 [5733 voxels],0.341275 [5822 voxels],0.26706 [13488 voxels],0.265906 [12635 voxels],0.180996 [13909 voxels],0.252089 [10811 voxels],0.230065 [21586 voxels],0.178043 [2746 voxels],0.216234 [14037 voxels],0.34922 [4974 voxels],0.356903 [2568 voxels],0.40306 [12617 voxels],0.248177 [1547 voxels],0.156944 [5553 voxels],0.156349 [5066 voxels],0.235007 [17093 voxels],0.144517 [4478 voxels],0.192652 [1821 voxels],0.247218 [8200 voxels],0.246782 [3410 voxels],0.298927 [2076 voxels],0.294729 [1349 voxels],0.21173 [2056 voxels],0.275757 [275 voxels],0.209116 [15981 voxels],0.138593 [2377 voxels],0.196525 [3846 voxels],0.213803 [21246 voxels],0.242565 [23457 voxels],0.0836853 [1096 voxels]
,,0.0903466 [1979 voxels],0.132775 [8826 voxels],0.114735 [6190 voxels],0.132596 [1665 voxels],0.109798 [4262 voxels],0.087512 [4819 voxels],0.222273 [18464 voxels],0.214215 [5640 voxels],0.132165 [5153 voxels],0.27374 [79800 voxels],0.151959 [4273 voxels],0.161098 [6557 voxels],0.201148 [42295 voxels],0.145094 [16349 voxels],0.213696 [3860 voxels],0.333941 [4695 voxels],0.357431 [5733 voxels],0.348676 [5822 voxels],0.312692 [13488 voxels],0.273827 [12635 voxels],0.151805 [13909 voxels],0.218235 [10811 voxels],0.208991 [21586 voxels],0.277555 [2746 voxels],0.239136 [14037 voxels],0.275629 [4974 voxels],0.196217 [2568 voxels],0.263665 [12617 voxels],0.11093 [1547 voxels],0.0975778 [5553 voxels],0.0979215 [5066 voxels],0.27895 [17093 voxels],0.143325 [4478 voxels],0.205096 [1821 voxels],0.199543 [8200 voxels],0.206366 [3410 voxels],0.234967 [2076 voxels],0.322684 [1349 voxels],0.184818 [2056 voxels],0.299495 [275 voxels],0.252591 [15981 voxels],0.185148 [2377 voxels],0.187518 [3846 voxels],0.247863 [21246 voxels],0.218162 [23457 voxels],0.113959 [1096 voxels]
