,,0.296369 [1979 voxels],0.285338 [8826 voxels],0.279554 [6190 voxels],0.299991 [1665 voxels],0.304471 [4262 voxels],0.297024 [4819 voxels],0.345887 [18464 voxels],0.332003 [5640 voxels],0.288102 [5153 voxels],0.327001 [79800 voxels],0.277214 [4273 voxels],0.289738 [6557 voxels],0.29798 [42295 voxels],0.301152 [16349 voxels],0.339858 [3860 voxels],0.360399 [4695 voxels],0.369375 [5733 voxels],0.689981 [5822 voxels],0.348112 [13488 voxels],0.365882 [12635 voxels],0.303083 [13909 voxels],0.38857 [10811 voxels],0.311681 [21586 voxels],0.348414 [2746 voxels],0.434473 [14037 voxels],0.650094 [4974 voxels],0.466027 [2568 voxels],0.440873 [12617 voxels],0.435121 [1547 voxels],0.340874 [5553 voxels],0.323177 [5066 voxels],0.328827 [17093 voxels],0.318036 [4478 voxels],0.333974 [1821 voxels],0.331 [8200 voxels],0.333872 [3410 voxels],0.310758 [2076 voxels],0.410219 [1349 voxels],0.375954 [2056 voxels],0.292511 [275 voxels],0.338548 [15981 voxels],0.316722 [2377 voxels],0.308148 [3846 voxels],0.339007 [21246 voxels],0.377938 [23457 voxels],0.275712 [1096 voxels]
,,0.302186 [1979 voxels],0.288094 [8826 voxels],0.282662 [6190 voxels],0.282241 [1665 voxels],0.327971 [4262 voxels],0.301908 [4819 voxels],0.345753 [18464 voxels],0.327276 [5640 voxels],0.288193 [5153 voxels],0.300634 [79800 voxels],0.286106 [4273 voxels],0.280549 [6557 voxels],0.294529 [42295 voxels],0.302706 [16349 voxels],0.39263 [3860 voxels],0.331358 [4695 voxels],0.380626 [5733 voxels],0.703814 [5822 voxels],0.334344 [13488 voxels],0.385847 [12635 voxels],0.339381 [13909 voxels],0.461709 [10811 voxels],0.355613 [21586 voxels],0.346254 [2746 voxels],0.43578 [14037 voxels],0.604529 [4974 voxels],0.602085 [2568 voxels],0.546885 [12617 voxels],0.365051 [1547 voxels],0.411302 [5553 voxels],0.391861 [5066 voxels],0.308249 [17093 voxels],0.379921 [4478 voxels],0.306761 [1821 voxels],0.332913 [8200 voxels],0.363829 [3410 voxels],0.340589 [2076 voxels],0.452774 [1349 voxels],0.335605 [2056 voxels],0.326165 [275 voxels],0.310943 [15981 voxels],0.314168 [2377 voxels],0.293623 [3846 voxels],0.352161 [21246 voxels],0.345174 [23457 voxels],0.265422 [1096 voxels]
,,0.302251 [1979 voxels],0.305026 [8826 voxels],0.299718 [6190 voxels],0.306687 [1665 voxels],0.299394 [4262 voxels],0.309184 [4819 voxels],0.368854 [18464 voxels],0.354432 [5640 voxels],0.302712 [5153 voxels],0.336244 [79800 voxels],0.298287 [4273 voxels],0.307445 [6557 voxels],0.316142 [42295 voxels],0.31243 [16349 voxels],0.385403 [3860 voxels],0.489068 [4695 voxels],0.392163 [5733 voxels],0.749279 [5822 voxels],0.364334 [13488 voxels],0.434043 [12635 voxels],0.338963 [13909 voxels],0.423764 [10811 voxels],0.347269 [21586 voxels],0.33286 [2746 voxels],0.495836 [14037 voxels],0.54759 [4974 voxels],0.486541 [2568 voxels],0.474205 [12617 voxels],0.362975 [1547 voxels],0.374949 [5553 voxels],0.369647 [5066 voxels],0.353313 [17093 voxels],0.358595 [4478 voxels],0.334977 [1821 voxels],0.347706 [8200 voxels],0.387528 [3410 voxels],0.38672 [2076 voxels],0.499671 [1349 voxels],0.361668 [2056 voxels],0.290762 [275 voxels],0.338132 [15981 voxels],0.313288 [2377 voxels],0.322887 [3846 voxels],0.367927 [21246 voxels],0.35046 [23457 voxels],0.289323 [1096 voxels]
,,0.276575 [1979 voxels],0.282647 [8826 voxels],0.289389 [6190 voxels],0.253437 [1665 voxels],0.326569 [4262 voxels],0.29784 [4819 voxels],0.343293 [18464 voxels],0.31032 [5640 voxels],0.296279 [5153 voxels],0.306937 [79800 voxels],0.284221 [4273 voxels],0.281094 [6557 voxels],0.289806 [42295 voxels],0.294945 [16349 voxels],0.349964 [3860 voxels],0.347427 [4695 voxels],0.34494 [5733 voxels],0.636914 [5822 voxels],0.323743 [13488 voxels],0.364505 [12635 voxels],0.320104 [13909 voxels],0.389034 [10811 voxels],0.322877 [21586 voxels],0.342152 [2746 voxels],0.409747 [14037 voxels],0.569797 [4974 voxels],0.440085 [2568 voxels],0.440745 [12617 voxels],0.29203 [1547 voxels],0.398842 [5553 voxels],0.345953 [5066 voxels],0.322211 [17093 voxels],0.317284 [4478 voxels],0.331261 [1821 voxels],0.319145 [8200 voxels],0.338859 [3410 voxels],0.313889 [2076 voxels],0.448032 [1349 voxels],0.326833 [2056 voxels],0.272466 [275 voxels],0.305181 [15981 voxels],0.307358 [2377 voxels],0.307307 [3846 voxels],0.336308 [21246 voxels],0.381154 [23457 voxels],0.275755 [1096 voxels]
,,0.312811 [1979 voxels],0.288393 [8826 voxels],0.312174 [6190 voxels],0.291581 [1665 voxels],0.355307 [4262 voxels],0.321389 [4819 voxels],0.383503 [18464 voxels],0.382084 [5640 voxels],0.32094 [5153 voxels],0.37407 [79800 voxels],0.303287 [4273 voxels],0.314436 [6557 voxels],0.319291 [42295 voxels],0.321588 [16349 voxels],0.378403 [3860 voxels],0.380143 [4695 voxels],0.445005 [5733 voxels],0.582872 [5822 voxels],0.367963 [13488 voxels],0.394773 [12635 voxels],0.319479 [13909 voxels],0.430893 [10811 voxels],0.367458 [21586 voxels],0.373109 [2746 voxels],0.382373 [14037 voxels],0.551732 [4974 voxels],0.474989 [2568 voxels],0.51044 [12617 voxels],0.301088 [1547 voxels],0.406018 [5553 voxels],0.377648 [5066 voxels],0.411365 [17093 voxels],0.386226 [4478 voxels],0.31383 [1821 voxels],0.33649 [8200 voxels],0.366001 [3410 voxels],0.328772 [2076 voxels],0.408616 [1349 voxels],0.366629 [2056 voxels],0.335085 [275 voxels],0.370461 [15981 voxels],0.325458 [2377 voxels],0.31116 [3846 voxels],0.393456 [21246 voxels],0.334512 [23457 voxels],0.285677 [1096 voxels]
,,0.270931 [1979 voxels],0.291818 [8826 voxels],0.318205 [6190 voxels],0.294882 [1665 voxels],0.324432 [4262 voxels],0.306409 [4819 voxels],0.415165 [18464 voxels],0.401562 [5640 voxels],0.313882 [5153 voxels],0.455174 [79800 voxels],0.316101 [4273 voxels],0.312234 [6557 voxels],0.330827 [42295 voxels],0.308215 [16349 voxels],0.323818 [3860 voxels],0.532239 [4695 voxels],0.452181 [5733 voxels],0.658635 [5822 voxels],0.427752 [13488 voxels],0.421802 [12635 voxels],0.328831 [13909 voxels],0.435057 [10811 voxels],0.342599 [21586 voxels],0.36049 [2746 voxels],0.463008 [14037 voxels],0.518443 [4974 voxels],0.503053 [2568 voxels],0.456365 [12617 voxels],0.349761 [1547 voxels],0.332858 [5553 voxels],0.34297 [5066 voxels],0.447323 [17093 voxels],0.358214 [4478 voxels],0.343256 [1821 voxels],0.351433 [8200 voxels],0.348221 [3410 voxels],0.333816 [2076 voxels],0.43262 [1349 voxels],0.336171 [2056 voxels],0.30569 [275 voxels],0.421117 [15981 voxels],0.381434 [2377 voxels],0.351712 [3846 voxels],0.399328 [21246 voxels],0.35404 [23457 voxels],0.298931 [1096 voxels]
,,0.25348 [1979 voxels],0.29514 [8826 voxels],0.294008 [6190 voxels],0.33849 [1665 voxels],0.310963 [4262 voxels],0.308322 [4819 voxels],0.351472 [18464 voxels],0.337548 [5640 voxels],0.29735 [5153 voxels],0.299119 [79800 voxels],0.297464 [4273 voxels],0.299767 [6557 voxels],0.297765 [42295 voxels],0.30377 [16349 voxels],0.394177 [3860 voxels],0.433126 [4695 voxels],0.359754 [5733 voxels],0.701092 [5822 voxels],0.346992 [13488 voxels],0.418972 [12635 voxels],0.350526 [13909 voxels],0.451394 [10811 voxels],0.349613 [21586 voxels],0.347281 [2746 voxels],0.466232 [14037 voxels],0.598703 [4974 voxels],0.551757 [2568 voxels],0.502864 [12617 voxels],0.356218 [1547 voxels],0.43082 [5553 voxels],0.398754 [5066 voxels],0.308741 [17093 voxels],0.358171 [4478 voxels],0.359641 [1821 voxels],0.383494 [8200 voxels],0.382028 [3410 voxels],0.39736 [2076 voxels],0.526216 [1349 voxels],0.366273 [2056 voxels],0.349225 [275 voxels],0.320309 [15981 voxels],0.300213 [2377 voxels],0.330728 [3846 voxels],0.350439 [21246 voxels],0.35067 [23457 voxels],0.292824 [1096 voxels]
,,0.263931 [1979 voxels],0.250179 [8826 voxels],0.270385 [6190 voxels],0.262477 [1665 voxels],0.296504 [4262 voxels],0.299739 [4819 voxels],0.34024 [18464 voxels],0.316533 [5640 voxels],0.270051 [5153 voxels],0.318496 [79800 voxels],0.276169 [4273 voxels],0.267676 [6557 voxels],0.282424 [42295 voxels],0.286758 [16349 voxels],0.348343 [3860 voxels],0.279629 [4695 voxels],0.365914 [5733 voxels],0.640821 [5822 voxels],0.349855 [13488 voxels],0.37764 [12635 voxels],0.332515 [13909 voxels],0.390358 [10811 voxels],0.305426 [21586 voxels],0.351497 [2746 voxels],0.409997 [14037 voxels],0.570564 [4974 voxels],0.454296 [2568 voxels],0.422986 [12617 voxels],0.307191 [1547 voxels],0.348761 [5553 voxels],0.332531 [5066 voxels],0.353956 [17093 voxels],0.323629 [4478 voxels],0.322248 [1821 voxels],0.304289 [8200 voxels],0.327985 [3410 voxels],0.34526 [2076 voxels],0.439508 [1349 voxels],0.323522 [2056 voxels],0.305449 [275 voxels],0.314919 [15981 voxels],0.304858 [2377 voxels],0.292575 [3846 voxels],0.335242 [21246 voxels],0.340119 [23457 voxels],0.268964 [1096 voxels]
,,0.297875 [1979 voxels],0.286081 [8826 voxels],0.27656 [6190 voxels],0.231948 [1665 voxels],0.337983 [4262 voxels],0.308865 [4819 voxels],0.330481 [18464 voxels],0.320917 [5640 voxels],0.282278 [5153 voxels],0.320547 [79800 voxels],0.273161 [4273 voxels],0.278973 [6557 voxels],0.290446 [42295 voxels],0.290754 [16349 voxels],0.347638 [3860 voxels],0.387547 [4695 voxels],0.333538 [5733 voxels],0.644526 [5822 voxels],0.326578 [13488 voxels],0.376078 [12635 voxels],0.33106 [13909 voxels],0.388649 [10811 voxels],0.315494 [21586 voxels],0.342695 [2746 voxels],0.41472 [14037 voxels],0.541255 [4974 voxels],0.443003 [2568 voxels],0.425779 [12617 voxels],0.302681 [1547 voxels],0.344743 [5553 voxels],0.329906 [5066 voxels],0.313917 [17093 voxels],0.325184 [4478 voxels],0.338446 [1821 voxels],0.333447 [8200 voxels],0.316192 [3410 voxels],0.354299 [2076 voxels],0.437402 [1349 voxels],0.325171 [2056 voxels],0.306439 [275 voxels],0.326757 [15981 voxels],0.310343 [2377 voxels],0.305022 [3846 voxels],0.341255 [21246 voxels],0.388 [23457 voxels],0.279461 [1096 voxels]
,,0.301249 [1979 voxels],0.299516 [8826 voxels],0.297349 [6190 voxels],0.325806 [1665 voxels],0.357836 [4262 voxels],0.304381 [4819 voxels],0.366026 [18464 voxels],0.328101 [5640 voxels],0.309838 [5153 voxels],0.310638 [79800 voxels],0.291618 [4273 voxels],0.292601 [6557 voxels],0.299714 [42295 voxels],0.308801 [16349 voxels],0.352689 [3860 voxels],0.410954 [4695 voxels],0.366197 [5733 voxels],0.792501 [5822 voxels],0.346175 [13488 voxels],0.390002 [12635 voxels],0.36908 [13909 voxels],0.426644 [10811 voxels],0.33402 [21586 voxels],0.342992 [2746 voxels],0.546039 [14037 voxels],0.660455 [4974 voxels],0.471123 [2568 voxels],0.436488 [12617 voxels],0.378765 [1547 voxels],0.387678 [5553 voxels],0.353578 [5066 voxels],0.321512 [17093 voxels],0.333677 [4478 voxels],0.400899 [1821 voxels],0.378993 [8200 voxels],0.363194 [3410 voxels],0.372821 [2076 voxels],0.517642 [1349 voxels],0.364091 [2056 voxels],0.378485 [275 voxels],0.336623 [15981 voxels],0.323215 [2377 voxels],0.315907 [3846 voxels],0.35311 [21246 voxels],0.403983 [23457 voxels],0.283677 [1096 voxels]
,,0.283758 [1979 voxels],0.297196 [8826 voxels],0.289584 [6190 voxels],0.28783 [1665 voxels],0.354603 [4262 voxels],0.334758 [4819 voxels],0.386388 [18464 voxels],0.386661 [5640 voxels],0.307569 [5153 voxels],0.347308 [79800 voxels],0.284189 [4273 voxels],0.303489 [6557 voxels],0.318202 [42295 voxels],0.328254 [16349 voxels],0.424576 [3860 voxels],0.281255 [4695 voxels],0.458286 [5733 voxels],0.613528 [5822 voxels],0.386016 [13488 voxels],0.419097 [12635 voxels],0.327903 [13909 voxels],0.456286 [10811 voxels],0.351197 [21586 voxels],0.369654 [2746 voxels],0.418333 [14037 voxels],0.531307 [4974 voxels],0.531668 [2568 voxels],0.51542 [12617 voxels],0.344732 [1547 voxels],0.380169 [5553 voxels],0.388648 [5066 voxels],0.404441 [17093 voxels],0.38009 [4478 voxels],0.35922 [1821 voxels],0.342152 [8200 voxels],0.344873 [3410 voxels],0.358228 [2076 voxels],0.460578 [1349 voxels],0.352028 [2056 voxels],0.323179 [275 voxels],0.374332 [15981 voxels],0.327681 [2377 voxels],0.33381 [3846 voxels],0.409372 [21246 voxels],0.322563 [23457 voxels],0.275857 [1096 voxels]
,,0.283429 [1979 voxels],0.263779 [8826 voxels],0.278553 [6190 voxels],0.275124 [1665 voxels],0.331795 [4262 voxels],0.310359 [4819 voxels],0.351557 [18464 voxels],0.32567 [5640 voxels],0.288778 [5153 voxels],0.318841 [79800 voxels],0.264664 [4273 voxels],0.276722 [6557 voxels],0.296365 [42295 voxels],0.290445 [16349 voxels],0.373258 [3860 voxels],0.339833 [4695 voxels],0.427828 [5733 voxels],0.646644 [5822 voxels],0.364434 [13488 voxels],0.410191 [12635 voxels],0.338434 [13909 voxels],0.450059 [10811 voxels],0.347899 [21586 voxels],0.386921 [2746 voxels],0.418681 [14037 voxels],0.606778 [4974 voxels],0.557986 [2568 voxels],0.508568 [12617 voxels],0.365729 [1547 voxels],0.387211 [5553 voxels],0.390875 [5066 voxels],0.36558 [17093 voxels],0.345678 [4478 voxels],0.359859 [1821 voxels],0.328482 [8200 voxels],0.33342 [3410 voxels],0.351181 [2076 voxels],0.422532 [1349 voxels],0.339105 [2056 voxels],0.311074 [275 voxels],0.352601 [15981 voxels],0.333799 [2377 voxels],0.314061 [3846 voxels],0.373086 [21246 voxels],0.337207 [23457 voxels],0.269554 [1096 voxels]
,,0.287519 [1979 voxels],0.274353 [8826 voxels],0.291003 [6190 voxels],0.278212 [1665 voxels],0.293129 [4262 voxels],0.296119 [4819 voxels],0.357034 [18464 voxels],0.335949 [5640 voxels],0.28448 [5153 voxels],0.313159 [79800 voxels],0.276744 [4273 voxels],0.283783 [6557 voxels],0.296779 [42295 voxels],0.317305 [16349 voxels],0.358045 [3860 voxels],0.31654 [4695 voxels],0.391481 [5733 voxels],0.558171 [5822 voxels],0.33563 [13488 voxels],0.39622 [12635 voxels],0.318487 [13909 voxels],0.388529 [10811 voxels],0.314485 [21586 voxels],0.366822 [2746 voxels],0.413097 [14037 voxels],0.506265 [4974 voxels],0.489124 [2568 voxels],0.427941 [12617 voxels],0.258366 [1547 voxels],0.339155 [5553 voxels],0.331569 [5066 voxels],0.343526 [17093 voxels],0.336415 [4478 voxels],0.323756 [1821 voxels],0.33353 [8200 voxels],0.322528 [3410 voxels],0.320997 [2076 voxels],0.473921 [1349 voxels],0.334251 [2056 voxels],0.331266 [275 voxels],0.339136 [15981 voxels],0.319736 [2377 voxels],0.323772 [3846 voxels],0.371845 [21246 voxels],0.334488 [23457 voxels],0.287618 [1096 voxels]
,,0.274712 [1979 voxels],0.27724 [8826 voxels],0.30406 [6190 voxels],0.26632 [1665 voxels],0.334907 [4262 voxels],0.337222 [4819 voxels],0.360461 [18464 voxels],0.331244 [5640 voxels],0.29899 [5153 voxels],0.332953 [79800 voxels],0.27505 [4273 voxels],0.301325 [6557 voxels],0.298198 [42295 voxels],0.311756 [16349 voxels],0.368118 [3860 voxels],0.520804 [4695 voxels],0.357829 [5733 voxels],0.67161 [5822 voxels],0.353113 [13488 voxels],0.39766 [12635 voxels],0.327789 [13909 voxels],0.374535 [10811 voxels],0.316272 [21586 voxels],0.386792 [2746 voxels],0.442722 [14037 voxels],0.502933 [4974 voxels],0.465241 [2568 voxels],0.462325 [12617 voxels],0.277314 [1547 voxels],0.37971 [5553 voxels],0.367716 [5066 voxels],0.346078 [17093 voxels],0.350952 [4478 voxels],0.330466 [1821 voxels],0.339264 [8200 voxels],0.333119 [3410 voxels],0.37485 [2076 voxels],0.528303 [1349 voxels],0.386444 [2056 voxels],0.336646 [275 voxels],0.322022 [15981 voxels],0.305187 [2377 voxels],0.309861 [3846 voxels],0.355213 [21246 voxels],0.321095 [23457 voxels],0.284058 [1096 voxels]
,,0.25407 [1979 voxels],0.295213 [8826 voxels],0.29162 [6190 voxels],0.287196 [1665 voxels],0.406055 [4262 voxels],0.295749 [4819 voxels],0.393213 [18464 voxels],0.371563 [5640 voxels],0.322071 [5153 voxels],0.323957 [79800 voxels],0.293487 [4273 voxels],0.303966 [6557 voxels],0.315639 [42295 voxels],0.313014 [16349 voxels],0.365212 [3860 voxels],0.37553 [4695 voxels],0.436872 [5733 voxels],0.688779 [5822 voxels],0.358778 [13488 voxels],0.418422 [12635 voxels],0.345831 [13909 voxels],0.456809 [10811 voxels],0.348491 [21586 voxels],0.360052 [2746 voxels],0.470155 [14037 voxels],0.610183 [4974 voxels],0.442416 [2568 voxels],0.451712 [12617 voxels],0.313967 [1547 voxels],0.413215 [5553 voxels],0.360357 [5066 voxels],0.36797 [17093 voxels],0.357051 [4478 voxels],0.331743 [1821 voxels],0.344749 [8200 voxels],0.353069 [3410 voxels],0.332462 [2076 voxels],0.508583 [1349 voxels],0.364414 [2056 voxels],0.312129 [275 voxels],0.339214 [15981 voxels],0.326022 [2377 voxels],0.331399 [3846 voxels],0.399039 [21246 voxels],0.363577 [23457 voxels],0.294616 [1096 voxels]
,,0.293722 [1979 voxels],0.310757 [8826 voxels],0.300852 [6190 voxels],0.273634 [1665 voxels],0.324732 [4262 voxels],0.336331 [4819 voxels],0.360448 [18464 voxels],0.329865 [5640 voxels],0.307834 [5153 voxels],0.371276 [79800 voxels],0.285427 [4273 voxels],0.310706 [6557 voxels],0.313184 [42295 voxels],0.327977 [16349 voxels],0.39005 [3860 voxels],0.455936 [4695 voxels],0.343191 [5733 voxels],0.694603 [5822 voxels],0.395403 [13488 voxels],0.472714 [12635 voxels],0.369494 [13909 voxels],0.43896 [10811 voxels],0.344021 [21586 voxels],0.362181 [2746 voxels],0.482914 [14037 voxels],0.535583 [4974 voxels],0.572015 [2568 voxels],0.519144 [12617 voxels],0.342924 [1547 voxels],0.440914 [5553 voxels],0.404264 [5066 voxels],0.334624 [17093 voxels],0.389526 [4478 voxels],0.401142 [1821 voxels],0.378826 [8200 voxels],0.375485 [3410 voxels],0.392813 [2076 voxels],0.504411 [1349 voxels],0.375126 [2056 voxels],0.323215 [275 voxels],0.328464 [15981 voxels],0.361892 [2377 voxels],0.359952 [3846 voxels],0.35578 [21246 voxels],0.355174 [23457 voxels],0.294221 [1096 voxels]
,,0.299573 [1979 voxels],0.292328 [8826 voxels],0.294428 [6190 voxels],0.31208 [1665 voxels],0.355497 [4262 voxels],0.314671 [4819 voxels],0.390625 [18464 voxels],0.364308 [5640 voxels],0.310061 [5153 voxels],0.328429 [79800 voxels],0.293756 [4273 voxels],0.315489 [6557 voxels],0.324896 [42295 voxels],0.337331 [16349 voxels],0.359892 [3860 voxels],0.366958 [4695 voxels],0.39569 [5733 voxels],0.584252 [5822 voxels],0.353003 [13488 voxels],0.415138 [12635 voxels],0.334145 [13909 voxels],0.472588 [10811 voxels],0.36099 [21586 voxels],0.404176 [2746 voxels],0.403981 [14037 voxels],0.508201 [4974 voxels],0.523849 [2568 voxels],0.486201 [12617 voxels],0.46428 [1547 voxels],0.386372 [5553 voxels],0.352619 [5066 voxels],0.356813 [17093 voxels],0.373294 [4478 voxels],0.332313 [1821 voxels],0.353376 [8200 voxels],0.377982 [3410 voxels],0.369135 [2076 voxels],0.466207 [1349 voxels],0.367461 [2056 voxels],0.319659 [275 voxels],0.338472 [15981 voxels],0.354025 [2377 voxels],0.327836 [3846 voxels],0.385986 [21246 voxels],0.342031 [23457 voxels],0.280937 [1096 voxels]
,,0.326802 [1979 voxels],0.313047 [8826 voxels],0.319881 [6190 voxels],0.304251 [1665 voxels],0.362611 [4262 voxels],0.316288 [4819 voxels],0.392807 [18464 voxels],0.362308 [5640 voxels],0.31905 [5153 voxels],0.328355 [79800 voxels],0.305146 [4273 voxels],0.302104 [6557 voxels],0.320031 [42295 voxels],0.317583 [16349 voxels],0.398789 [3860 voxels],0.353693 [4695 voxels],0.406195 [5733 voxels],0.61254 [5822 voxels],0.339833 [13488 voxels],0.385607 [12635 voxels],0.344155 [13909 voxels],0.420952 [10811 voxels],0.35074 [21586 voxels],0.374477 [2746 voxels],0.42993 [14037 voxels],0.605127 [4974 voxels],0.482903 [2568 voxels],0.440475 [12617 voxels],0.325879 [1547 voxels],0.409952 [5553 voxels],0.377785 [5066 voxels],0.355151 [17093 voxels],0.349674 [4478 voxels],0.383291 [1821 voxels],0.366625 [8200 voxels],0.381644 [3410 voxels],0.355927 [2076 voxels],0.505154 [1349 voxels],0.397476 [2056 voxels],0.325653 [275 voxels],0.360668 [15981 voxels],0.353625 [2377 voxels],0.332206 [3846 voxels],0.400058 [21246 voxels],0.378992 [23457 voxels],0.300332 [1096 voxels]
,,0.284426 [1979 voxels],0.286901 [8826 voxels],0.298893 [6190 voxels],0.277051 [1665 voxels],0.31587 [4262 voxels],0.319781 [4819 voxels],0.382844 [18464 voxels],0.357627 [5640 voxels],0.313215 [5153 voxels],0.34337 [79800 voxels],0.286516 [4273 voxels],0.291549 [6557 voxels],0.318604 [42295 voxels],0.334378 [16349 voxels],0.33571 [3860 voxels],0.373833 [4695 voxels],0.406148 [5733 voxels],0.64789 [5822 voxels],0.377318 [13488 voxels],0.391817 [12635 voxels],0.330802 [13909 voxels],0.437349 [10811 voxels],0.351056 [21586 voxels],0.376099 [2746 voxels],0.440265 [14037 voxels],0.576344 [4974 voxels],0.459876 [2568 voxels],0.425544 [12617 voxels],0.29613 [1547 voxels],0.363319 [5553 voxels],0.350728 [5066 voxels],0.375612 [17093 voxels],0.345717 [4478 voxels],0.353244 [1821 voxels],0.358598 [8200 voxels],0.3555 [3410 voxels],0.356688 [2076 voxels],0.446235 [1349 voxels],0.337803 [2056 voxels],0.318855 [275 voxels],0.35079 [15981 voxels],0.345802 [2377 voxels],0.340159 [3846 voxels],0.380622 [21246 voxels],0.381145 [23457 voxels],0.29162 [1096 voxels]
,,0.346687 [1979 voxels],0.292854 [8826 voxels],0.323987 [6190 voxels],0.269297 [1665 voxels],0.371637 [4262 voxels],0.313787 [4819 voxels],0.377575 [18464 voxels],0.330336 [5640 voxels],0.317503 [5153 voxels],0.346371 [79800 voxels],0.308629 [4273 voxels],0.324802 [6557 voxels],0.311459 [42295 voxels],0.31953 [16349 voxels],0.341537 [3860 voxels],0.414368 [4695 voxels],0.42615 [5733 voxels],0.745673 [5822 voxels],0.367969 [13488 voxels],0.411303 [12635 voxels],0.348749 [13909 voxels],0.392053 [10811 voxels],0.338402 [21586 voxels],0.339731 [2746 voxels],0.474296 [14037 voxels],0.551242 [4974 voxels],0.477336 [2568 voxels],0.436069 [12617 voxels],0.368593 [1547 voxels],0.383931 [5553 voxels],0.358144 [5066 voxels],0.39259 [17093 voxels],0.352677 [4478 voxels],0.359338 [1821 voxels],0.348814 [8200 voxels],0.368717 [3410 voxels],0.355312 [2076 voxels],0.462643 [1349 voxels],0.347975 [2056 voxels],0.298858 [275 voxels],0.407689 [15981 voxels],0.357149 [2377 voxels],0.344405 [3846 voxels],0.387268 [21246 voxels],0.431485 [23457 voxels],0.300527 [1096 voxels]
,,0.288471 [1979 voxels],0.287072 [8826 voxels],0.282638 [6190 voxels],0.250162 [1665 voxels],0.3203 [4262 voxels],0.297746 [4819 voxels],0.36379 [18464 voxels],0.348245 [5640 voxels],0.292332 [5153 voxels],0.353343 [79800 voxels],0.279014 [4273 voxels],0.301232 [6557 voxels],0.301335 [42295 voxels],0.307724 [16349 voxels],0.367453 [3860 voxels],0.336321 [4695 voxels],0.400403 [5733 voxels],0.676162 [5822 voxels],0.399786 [13488 voxels],0.437926 [12635 voxels],0.327006 [13909 voxels],0.438849 [10811 voxels],0.324335 [21586 voxels],0.362526 [2746 voxels],0.44363 [14037 voxels],0.580357 [4974 voxels],0.437086 [2568 voxels],0.458777 [12617 voxels],0.354708 [1547 voxels],0.350995 [5553 voxels],0.324341 [5066 voxels],0.362133 [17093 voxels],0.339984 [4478 voxels],0.350122 [1821 voxels],0.342274 [8200 voxels],0.355111 [3410 voxels],0.361963 [2076 voxels],0.392145 [1349 voxels],0.345116 [2056 voxels],0.348506 [275 voxels],0.346365 [15981 voxels],0.313616 [2377 voxels],0.316166 [3846 voxels],0.364025 [21246 voxels],0.337802 [23457 voxels],0.268165 [1096 voxels]
,,0.29678 [1979 voxels],0.313198 [8826 voxels],0.292099 [6190 voxels],0.289911 [1665 voxels],0.357506 [4262 voxels],0.291104 [4819 voxels],0.383871 [18464 voxels],0.348762 [5640 voxels],0.299836 [5153 voxels],0.364399 [79800 voxels],0.296357 [4273 voxels],0.3143 [6557 voxels],0.316553 [42295 voxels],0.32307 [16349 voxels],0.392765 [3860 voxels],0.500825 [4695 voxels],0.405017 [5733 voxels],0.68421 [5822 voxels],0.37694 [13488 voxels],0.44844 [12635 voxels],0.352321 [13909 voxels],0.46536 [10811 voxels],0.360429 [21586 voxels],0.446894 [2746 voxels],0.484622 [14037 voxels],0.592799 [4974 voxels],0.433712 [2568 voxels],0.506206 [12617 voxels],0.350395 [1547 voxels],0.403438 [5553 voxels],0.35783 [5066 voxels],0.380633 [17093 voxels],0.366228 [4478 voxels],0.355361 [1821 voxels],0.364455 [8200 voxels],0.353894 [3410 voxels],0.380416 [2076 voxels],0.491885 [1349 voxels],0.35052 [2056 voxels],0.357129 [275 voxels],0.379039 [15981 voxels],0.348222 [2377 voxels],0.327968 [3846 voxels],0.406322 [21246 voxels],0.385666 [23457 voxels],0.300128 [1096 voxels]
,,0.27596 [1979 voxels],0.296523 [8826 voxels],0.303942 [6190 voxels],0.346913 [1665 voxels],0.375837 [4262 voxels],0.332906 [4819 voxels],0.38162 [18464 voxels],0.375385 [5640 voxels],0.303652 [5153 voxels],0.313226 [79800 voxels],0.293481 [4273 voxels],0.301647 [6557 voxels],0.319246 [42295 voxels],0.328525 [16349 voxels],0.414974 [3860 voxels],0.336291 [4695 voxels],0.381905 [5733 voxels],0.697871 [5822 voxels],0.346221 [13488 voxels],0.402284 [12635 voxels],0.342399 [13909 voxels],0.443139 [10811 voxels],0.360521 [21586 voxels],0.387067 [2746 voxels],0.472807 [14037 voxels],0.505714 [4974 voxels],0.603405 [2568 voxels],0.506473 [12617 voxels],0.392228 [1547 voxels],0.427264 [5553 voxels],0.380078 [5066 voxels],0.345021 [17093 voxels],0.337452 [4478 voxels],0.315638 [1821 voxels],0.348758 [8200 voxels],0.355888 [3410 voxels],0.313489 [2076 voxels],0.503588 [1349 voxels],0.357722 [2056 voxels],0.491458 [275 voxels],0.338575 [15981 voxels],0.32814 [2377 voxels],0.336951 [3846 voxels],0.388846 [21246 voxels],0.358493 [23457 voxels],0.289285 [1096 voxels]
