,,0.341525 [1979 voxels],0.359226 [8826 voxels],0.369298 [6190 voxels],0.390641 [1665 voxels],0.324615 [4262 voxels],0.38592 [4819 voxels],0.371645 [18464 voxels],0.354009 [5640 voxels],0.361006 [5153 voxels],0.415728 [79800 voxels],0.349316 [4273 voxels],0.370986 [6557 voxels],0.393688 [42295 voxels],0.385745 [16349 voxels],0.506776 [3860 voxels],0.472921 [4695 voxels],0.464838 [5733 voxels],0.616688 [5822 voxels],0.47236 [13488 voxels],0.463425 [12635 voxels],0.403953 [13909 voxels],0.461548 [10811 voxels],0.420275 [21586 voxels],0.399355 [2746 voxels],0.472777 [14037 voxels],0.58561 [4974 voxels],0.453885 [2568 voxels],0.49385 [12617 voxels],0.497165 [1547 voxels],0.420982 [5553 voxels],0.433961 [5066 voxels],0.39547 [17093 voxels],0.39981 [4478 voxels],0.460432 [1821 voxels],0.442916 [8200 voxels],0.473947 [3410 voxels],0.462169 [2076 voxels],0.485618 [1349 voxels],0.452531 [2056 voxels],0.481724 [275 voxels],0.377901 [15981 voxels],0.389172 [2377 voxels],0.349525 [3846 voxels],0.389996 [21246 voxels],0.438754 [23457 voxels],0.37859 [1096 voxels]
,,0.354149 [1979 voxels],0.357412 [8826 voxels],0.324988 [6190 voxels],0.38905 [1665 voxels],0.334178 [4262 voxels],0.346924 [4819 voxels],0.403372 [18464 voxels],0.347316 [5640 voxels],0.365732 [5153 voxels],0.403635 [79800 voxels],0.381697 [4273 voxels],0.364988 [6557 voxels],0.396323 [42295 voxels],0.380095 [16349 voxels],0.541629 [3860 voxels],0.470406 [4695 voxels],0.480224 [5733 voxels],0.657278 [5822 voxels],0.486913 [13488 voxels],0.522426 [12635 voxels],0.473522 [13909 voxels],0.53094 [10811 voxels],0.464173 [21586 voxels],0.490372 [2746 voxels],0.501958 [14037 voxels],0.582052 [4974 voxels],0.567533 [2568 voxels],0.590784 [12617 voxels],0.477042 [1547 voxels],0.47116 [5553 voxels],0.490828 [5066 voxels],0.40113 [17093 voxels],0.474371 [4478 voxels],0.476924 [1821 voxels],0.494026 [8200 voxels],0.483399 [3410 voxels],0.500625 [2076 voxels],0.541487 [1349 voxels],0.477579 [2056 voxels],0.548003 [275 voxels],0.357043 [15981 voxels],0.385822 [2377 voxels],0.353692 [3846 voxels],0.409134 [21246 voxels],0.440739 [23457 voxels],0.361069 [1096 voxels]
,,0.362204 [1979 voxels],0.388252 [8826 voxels],0.387587 [6190 voxels],0.390483 [1665 voxels],0.382916 [4262 voxels],0.417381 [4819 voxels],0.38583 [18464 voxels],0.348323 [5640 voxels],0.388964 [5153 voxels],0.428819 [79800 voxels],0.379223 [4273 voxels],0.367746 [6557 voxels],0.401054 [42295 voxels],0.398673 [16349 voxels],0.497043 [3860 voxels],0.537811 [4695 voxels],0.49823 [5733 voxels],0.631399 [5822 voxels],0.480851 [13488 voxels],0.492971 [12635 voxels],0.423156 [13909 voxels],0.496284 [10811 voxels],0.444609 [21586 voxels],0.4568 [2746 voxels],0.501194 [14037 voxels],0.513294 [4974 voxels],0.517623 [2568 voxels],0.523138 [12617 voxels],0.420314 [1547 voxels],0.428192 [5553 voxels],0.442855 [5066 voxels],0.412304 [17093 voxels],0.408882 [4478 voxels],0.452326 [1821 voxels],0.475305 [8200 voxels],0.472673 [3410 voxels],0.508834 [2076 voxels],0.520245 [1349 voxels],0.471219 [2056 voxels],0.529905 [275 voxels],0.390631 [15981 voxels],0.413079 [2377 voxels],0.351981 [3846 voxels],0.404407 [21246 voxels],0.439311 [23457 voxels],0.372311 [1096 voxels]
,,0.350215 [1979 voxels],0.385337 [8826 voxels],0.357763 [6190 voxels],0.435939 [1665 voxels],0.41286 [4262 voxels],0.368889 [4819 voxels],0.368977 [18464 voxels],0.372524 [5640 voxels],0.34653 [5153 voxels],0.416087 [79800 voxels],0.363444 [4273 voxels],0.37432 [6557 voxels],0.396553 [42295 voxels],0.401449 [16349 voxels],0.504895 [3860 voxels],0.486188 [4695 voxels],0.458282 [5733 voxels],0.578462 [5822 voxels],0.466689 [13488 voxels],0.463222 [12635 voxels],0.401294 [13909 voxels],0.463432 [10811 voxels],0.418964 [21586 voxels],0.408967 [2746 voxels],0.460382 [14037 voxels],0.527157 [4974 voxels],0.502824 [2568 voxels],0.501391 [12617 voxels],0.433315 [1547 voxels],0.430261 [5553 voxels],0.452594 [5066 voxels],0.408483 [17093 voxels],0.420677 [4478 voxels],0.466661 [1821 voxels],0.437549 [8200 voxels],0.470666 [3410 voxels],0.473048 [2076 voxels],0.511213 [1349 voxels],0.471712 [2056 voxels],0.54867 [275 voxels],0.375848 [15981 voxels],0.387773 [2377 voxels],0.34397 [3846 voxels],0.409015 [21246 voxels],0.437866 [23457 voxels],0.370321 [1096 voxels]
,,0.366665 [1979 voxels],0.410164 [8826 voxels],0.373321 [6190 voxels],0.439497 [1665 voxels],0.404047 [4262 voxels],0.401724 [4819 voxels],0.376948 [18464 voxels],0.356883 [5640 voxels],0.397231 [5153 voxels],0.442482 [79800 voxels],0.385355 [4273 voxels],0.400812 [6557 voxels],0.427134 [42295 voxels],0.396176 [16349 voxels],0.490979 [3860 voxels],0.507056 [4695 voxels],0.50946 [5733 voxels],0.619458 [5822 voxels],0.510256 [13488 voxels],0.480569 [12635 voxels],0.428585 [13909 voxels],0.550818 [10811 voxels],0.488969 [21586 voxels],0.428927 [2746 voxels],0.464185 [14037 voxels],0.543121 [4974 voxels],0.541202 [2568 voxels],0.560681 [12617 voxels],0.450825 [1547 voxels],0.479947 [5553 voxels],0.50196 [5066 voxels],0.435327 [17093 voxels],0.441947 [4478 voxels],0.496163 [1821 voxels],0.458349 [8200 voxels],0.505053 [3410 voxels],0.477314 [2076 voxels],0.545309 [1349 voxels],0.470653 [2056 voxels],0.532589 [275 voxels],0.393184 [15981 voxels],0.392035 [2377 voxels],0.369201 [3846 voxels],0.398542 [21246 voxels],0.435797 [23457 voxels],0.39336 [1096 voxels]
,,0.420452 [1979 voxels],0.387301 [8826 voxels],0.352402 [6190 voxels],0.414168 [1665 voxels],0.351507 [4262 voxels],0.391923 [4819 voxels],0.406645 [18464 voxels],0.380442 [5640 voxels],0.374345 [5153 voxels],0.483145 [79800 voxels],0.366629 [4273 voxels],0.388005 [6557 voxels],0.396405 [42295 voxels],0.394637 [16349 voxels],0.461752 [3860 voxels],0.574872 [4695 voxels],0.55046 [5733 voxels],0.630583 [5822 voxels],0.513825 [13488 voxels],0.516728 [12635 voxels],0.42212 [13909 voxels],0.537468 [10811 voxels],0.469451 [21586 voxels],0.432149 [2746 voxels],0.492165 [14037 voxels],0.505458 [4974 voxels],0.494254 [2568 voxels],0.532284 [12617 voxels],0.453685 [1547 voxels],0.436365 [5553 voxels],0.461616 [5066 voxels],0.450096 [17093 voxels],0.422353 [4478 voxels],0.469042 [1821 voxels],0.458024 [8200 voxels],0.454646 [3410 voxels],0.481237 [2076 voxels],0.497728 [1349 voxels],0.483734 [2056 voxels],0.528313 [275 voxels],0.417515 [15981 voxels],0.417185 [2377 voxels],0.39303 [3846 voxels],0.440034 [21246 voxels],0.46912 [23457 voxels],0.38021 [1096 voxels]
,,0.371763 [1979 voxels],0.385448 [8826 voxels],0.393825 [6190 voxels],0.430654 [1665 voxels],0.356375 [4262 voxels],0.401785 [4819 voxels],0.380974 [18464 voxels],0.365399 [5640 voxels],0.37666 [5153 voxels],0.415322 [79800 voxels],0.366894 [4273 voxels],0.392884 [6557 voxels],0.398569 [42295 voxels],0.393414 [16349 voxels],0.522259 [3860 voxels],0.549116 [4695 voxels],0.514281 [5733 voxels],0.622565 [5822 voxels],0.512895 [13488 voxels],0.503768 [12635 voxels],0.459521 [13909 voxels],0.51159 [10811 voxels],0.447939 [21586 voxels],0.456212 [2746 voxels],0.505765 [14037 voxels],0.545539 [4974 voxels],0.547582 [2568 voxels],0.550059 [12617 voxels],0.479327 [1547 voxels],0.469186 [5553 voxels],0.480316 [5066 voxels],0.419412 [17093 voxels],0.412283 [4478 voxels],0.522522 [1821 voxels],0.527133 [8200 voxels],0.475225 [3410 voxels],0.547841 [2076 voxels],0.544827 [1349 voxels],0.486871 [2056 voxels],0.554006 [275 voxels],0.391848 [15981 voxels],0.404749 [2377 voxels],0.373082 [3846 voxels],0.433663 [21246 voxels],0.450842 [23457 voxels],0.399171 [1096 voxels]
,,0.360227 [1979 voxels],0.404188 [8826 voxels],0.363334 [6190 voxels],0.391165 [1665 voxels],0.368774 [4262 voxels],0.376256 [4819 voxels],0.367921 [18464 voxels],0.361795 [5640 voxels],0.362567 [5153 voxels],0.445029 [79800 voxels],0.338555 [4273 voxels],0.36495 [6557 voxels],0.399738 [42295 voxels],0.398258 [16349 voxels],0.503695 [3860 voxels],0.463515 [4695 voxels],0.540279 [5733 voxels],0.59949 [5822 voxels],0.490857 [13488 voxels],0.483723 [12635 voxels],0.41353 [13909 voxels],0.485454 [10811 voxels],0.458942 [21586 voxels],0.432079 [2746 voxels],0.471548 [14037 voxels],0.54953 [4974 voxels],0.472117 [2568 voxels],0.50032 [12617 voxels],0.435529 [1547 voxels],0.396656 [5553 voxels],0.431348 [5066 voxels],0.431722 [17093 voxels],0.397924 [4478 voxels],0.416344 [1821 voxels],0.444984 [8200 voxels],0.463798 [3410 voxels],0.515988 [2076 voxels],0.501448 [1349 voxels],0.496127 [2056 voxels],0.567714 [275 voxels],0.387119 [15981 voxels],0.392381 [2377 voxels],0.366164 [3846 voxels],0.407761 [21246 voxels],0.439618 [23457 voxels],0.433398 [1096 voxels]
,,0.363433 [1979 voxels],0.405438 [8826 voxels],0.381596 [6190 voxels],0.417613 [1665 voxels],0.387696 [4262 voxels],0.35066 [4819 voxels],0.367403 [18464 voxels],0.329632 [5640 voxels],0.367565 [5153 voxels],0.425186 [79800 voxels],0.381616 [4273 voxels],0.386506 [6557 voxels],0.385767 [42295 voxels],0.387107 [16349 voxels],0.475355 [3860 voxels],0.501204 [4695 voxels],0.412553 [5733 voxels],0.57991 [5822 voxels],0.472513 [13488 voxels],0.444497 [12635 voxels],0.402488 [13909 voxels],0.439928 [10811 voxels],0.418984 [21586 voxels],0.411898 [2746 voxels],0.459631 [14037 voxels],0.512238 [4974 voxels],0.471812 [2568 voxels],0.48352 [12617 voxels],0.467629 [1547 voxels],0.405158 [5553 voxels],0.417581 [5066 voxels],0.390906 [17093 voxels],0.415493 [4478 voxels],0.482525 [1821 voxels],0.460394 [8200 voxels],0.478859 [3410 voxels],0.493644 [2076 voxels],0.510845 [1349 voxels],0.481295 [2056 voxels],0.539864 [275 voxels],0.365621 [15981 voxels],0.369537 [2377 voxels],0.365574 [3846 voxels],0.380054 [21246 voxels],0.449533 [23457 voxels],0.429237 [1096 voxels]
,,0.345422 [1979 voxels],0.387202 [8826 voxels],0.386355 [6190 voxels],0.437182 [1665 voxels],0.382668 [4262 voxels],0.369813 [4819 voxels],0.385588 [18464 voxels],0.360155 [5640 voxels],0.36851 [5153 voxels],0.431094 [79800 voxels],0.378118 [4273 voxels],0.402766 [6557 voxels],0.392115 [42295 voxels],0.388365 [16349 voxels],0.444818 [3860 voxels],0.529659 [4695 voxels],0.452056 [5733 voxels],0.665799 [5822 voxels],0.479665 [13488 voxels],0.470996 [12635 voxels],0.440183 [13909 voxels],0.48302 [10811 voxels],0.410824 [21586 voxels],0.394654 [2746 voxels],0.52326 [14037 voxels],0.579997 [4974 voxels],0.476043 [2568 voxels],0.496117 [12617 voxels],0.475434 [1547 voxels],0.42324 [5553 voxels],0.438295 [5066 voxels],0.417934 [17093 voxels],0.414293 [4478 voxels],0.506462 [1821 voxels],0.491546 [8200 voxels],0.490248 [3410 voxels],0.534178 [2076 voxels],0.554965 [1349 voxels],0.491868 [2056 voxels],0.536405 [275 voxels],0.40854 [15981 voxels],0.387005 [2377 voxels],0.380369 [3846 voxels],0.396744 [21246 voxels],0.481655 [23457 voxels],0.457634 [1096 voxels]
,,0.344044 [1979 voxels],0.393134 [8826 voxels],0.377719 [6190 voxels],0.413415 [1665 voxels],0.361642 [4262 voxels],0.382436 [4819 voxels],0.390312 [18464 voxels],0.354086 [5640 voxels],0.359852 [5153 voxels],0.442776 [79800 voxels],0.387862 [4273 voxels],0.381807 [6557 voxels],0.389618 [42295 voxels],0.395903 [16349 voxels],0.489697 [3860 voxels],0.46139 [4695 voxels],0.508189 [5733 voxels],0.59191 [5822 voxels],0.493728 [13488 voxels],0.496581 [12635 voxels],0.415257 [13909 voxels],0.493941 [10811 voxels],0.453058 [21586 voxels],0.404031 [2746 voxels],0.459691 [14037 voxels],0.532975 [4974 voxels],0.477155 [2568 voxels],0.532728 [12617 voxels],0.44109 [1547 voxels],0.43261 [5553 voxels],0.463198 [5066 voxels],0.441963 [17093 voxels],0.435293 [4478 voxels],0.499207 [1821 voxels],0.468642 [8200 voxels],0.462476 [3410 voxels],0.500298 [2076 voxels],0.529485 [1349 voxels],0.477139 [2056 voxels],0.534419 [275 voxels],0.422208 [15981 voxels],0.395982 [2377 voxels],0.392813 [3846 voxels],0.415973 [21246 voxels],0.420105 [23457 voxels],0.4025 [1096 voxels]
,,0.356495 [1979 voxels],0.384179 [8826 voxels],0.358166 [6190 voxels],0.414991 [1665 voxels],0.373351 [4262 voxels],0.362301 [4819 voxels],0.361305 [18464 voxels],0.378333 [5640 voxels],0.360785 [5153 voxels],0.414242 [79800 voxels],0.371653 [4273 voxels],0.390969 [6557 voxels],0.381412 [42295 voxels],0.37656 [16349 voxels],0.501357 [3860 voxels],0.459102 [4695 voxels],0.517007 [5733 voxels],0.591373 [5822 voxels],0.48977 [13488 voxels],0.500781 [12635 voxels],0.414127 [13909 voxels],0.502758 [10811 voxels],0.433638 [21586 voxels],0.451502 [2746 voxels],0.457546 [14037 voxels],0.56472 [4974 voxels],0.541363 [2568 voxels],0.539588 [12617 voxels],0.432169 [1547 voxels],0.468126 [5553 voxels],0.489741 [5066 voxels],0.413568 [17093 voxels],0.416095 [4478 voxels],0.455913 [1821 voxels],0.469064 [8200 voxels],0.455574 [3410 voxels],0.481998 [2076 voxels],0.518264 [1349 voxels],0.475953 [2056 voxels],0.543221 [275 voxels],0.384689 [15981 voxels],0.368278 [2377 voxels],0.357797 [3846 voxels],0.402786 [21246 voxels],0.424166 [23457 voxels],0.362922 [1096 voxels]
,,0.365088 [1979 voxels],0.390981 [8826 voxels],0.409229 [6190 voxels],0.395856 [1665 voxels],0.3701 [4262 voxels],0.358018 [4819 voxels],0.382007 [18464 voxels],0.352762 [5640 voxels],0.386306 [5153 voxels],0.42236 [79800 voxels],0.366091 [4273 voxels],0.370249 [6557 voxels],0.383964 [42295 voxels],0.371535 [16349 voxels],0.442825 [3860 voxels],0.468582 [4695 voxels],0.490495 [5733 voxels],0.540457 [5822 voxels],0.470891 [13488 voxels],0.463296 [12635 voxels],0.402413 [13909 voxels],0.466074 [10811 voxels],0.415468 [21586 voxels],0.400983 [2746 voxels],0.467883 [14037 voxels],0.516053 [4974 voxels],0.442127 [2568 voxels],0.486491 [12617 voxels],0.392929 [1547 voxels],0.417639 [5553 voxels],0.423421 [5066 voxels],0.416372 [17093 voxels],0.389702 [4478 voxels],0.483356 [1821 voxels],0.456629 [8200 voxels],0.432501 [3410 voxels],0.501376 [2076 voxels],0.527699 [1349 voxels],0.466197 [2056 voxels],0.532157 [275 voxels],0.38861 [15981 voxels],0.396113 [2377 voxels],0.36144 [3846 voxels],0.404159 [21246 voxels],0.441532 [23457 voxels],0.376585 [1096 voxels]
,,0.385343 [1979 voxels],0.377485 [8826 voxels],0.395068 [6190 voxels],0.427454 [1665 voxels],0.380574 [4262 voxels],0.375328 [4819 voxels],0.373134 [18464 voxels],0.334433 [5640 voxels],0.343809 [5153 voxels],0.421071 [79800 voxels],0.372632 [4273 voxels],0.352685 [6557 voxels],0.383441 [42295 voxels],0.365964 [16349 voxels],0.506359 [3860 voxels],0.543645 [4695 voxels],0.468772 [5733 voxels],0.595524 [5822 voxels],0.491735 [13488 voxels],0.450985 [12635 voxels],0.419087 [13909 voxels],0.446072 [10811 voxels],0.424038 [21586 voxels],0.431292 [2746 voxels],0.465044 [14037 voxels],0.486909 [4974 voxels],0.440433 [2568 voxels],0.503694 [12617 voxels],0.412197 [1547 voxels],0.413402 [5553 voxels],0.436985 [5066 voxels],0.392743 [17093 voxels],0.375624 [4478 voxels],0.44823 [1821 voxels],0.44284 [8200 voxels],0.456819 [3410 voxels],0.490405 [2076 voxels],0.501014 [1349 voxels],0.491856 [2056 voxels],0.587569 [275 voxels],0.393263 [15981 voxels],0.401795 [2377 voxels],0.372122 [3846 voxels],0.389066 [21246 voxels],0.422283 [23457 voxels],0.359064 [1096 voxels]
,,0.413352 [1979 voxels],0.406425 [8826 voxels],0.385652 [6190 voxels],0.416036 [1665 voxels],0.443471 [4262 voxels],0.373648 [4819 voxels],0.403153 [18464 voxels],0.370452 [5640 voxels],0.385027 [5153 voxels],0.435614 [79800 voxels],0.355244 [4273 voxels],0.372222 [6557 voxels],0.402015 [42295 voxels],0.388697 [16349 voxels],0.513421 [3860 voxels],0.476106 [4695 voxels],0.502154 [5733 voxels],0.550046 [5822 voxels],0.485924 [13488 voxels],0.489938 [12635 voxels],0.430619 [13909 voxels],0.502304 [10811 voxels],0.45207 [21586 voxels],0.416489 [2746 voxels],0.4539 [14037 voxels],0.533325 [4974 voxels],0.474378 [2568 voxels],0.499783 [12617 voxels],0.44827 [1547 voxels],0.448697 [5553 voxels],0.434532 [5066 voxels],0.444003 [17093 voxels],0.40007 [4478 voxels],0.453607 [1821 voxels],0.465074 [8200 voxels],0.473005 [3410 voxels],0.500382 [2076 voxels],0.534658 [1349 voxels],0.48897 [2056 voxels],0.485796 [275 voxels],0.422169 [15981 voxels],0.394552 [2377 voxels],0.343716 [3846 voxels],0.425937 [21246 voxels],0.447474 [23457 voxels],0.374399 [1096 voxels]
,,0.440725 [1979 voxels],0.405858 [8826 voxels],0.432032 [6190 voxels],0.436049 [1665 voxels],0.402484 [4262 voxels],0.403597 [4819 voxels],0.405798 [18464 voxels],0.373604 [5640 voxels],0.381556 [5153 voxels],0.46355 [79800 voxels],0.405735 [4273 voxels],0.370292 [6557 voxels],0.399476 [42295 voxels],0.395674 [16349 voxels],0.465069 [3860 voxels],0.574639 [4695 voxels],0.541732 [5733 voxels],0.622562 [5822 voxels],0.548493 [13488 voxels],0.522738 [12635 voxels],0.464438 [13909 voxels],0.499188 [10811 voxels],0.459665 [21586 voxels],0.455636 [2746 voxels],0.522671 [14037 voxels],0.547634 [4974 voxels],0.532855 [2568 voxels],0.549177 [12617 voxels],0.456592 [1547 voxels],0.481314 [5553 voxels],0.476153 [5066 voxels],0.428857 [17093 voxels],0.434826 [4478 voxels],0.488144 [1821 voxels],0.498784 [8200 voxels],0.478243 [3410 voxels],0.589364 [2076 voxels],0.53861 [1349 voxels],0.533161 [2056 voxels],0.57049 [275 voxels],0.394922 [15981 voxels],0.41147 [2377 voxels],0.404799 [3846 voxels],0.427501 [21246 voxels],0.489778 [23457 voxels],0.40322 [1096 voxels]
,,0.368696 [1979 voxels],0.38649 [8826 voxels],0.386296 [6190 voxels],0.443713 [1665 voxels],0.341969 [4262 voxels],0.416793 [4819 voxels],0.384679 [18464 voxels],0.36471 [5640 voxels],0.381436 [5153 voxels],0.426732 [79800 voxels],0.384138 [4273 voxels],0.379784 [6557 voxels],0.396577 [42295 voxels],0.391852 [16349 voxels],0.516866 [3860 voxels],0.513652 [4695 voxels],0.511836 [5733 voxels],0.569834 [5822 voxels],0.483295 [13488 voxels],0.476552 [12635 voxels],0.421879 [13909 voxels],0.515365 [10811 voxels],0.446603 [21586 voxels],0.420421 [2746 voxels],0.47279 [14037 voxels],0.497827 [4974 voxels],0.575294 [2568 voxels],0.519018 [12617 voxels],0.493784 [1547 voxels],0.436488 [5553 voxels],0.438775 [5066 voxels],0.419658 [17093 voxels],0.413085 [4478 voxels],0.433417 [1821 voxels],0.47092 [8200 voxels],0.46732 [3410 voxels],0.502215 [2076 voxels],0.543017 [1349 voxels],0.476944 [2056 voxels],0.504818 [275 voxels],0.388517 [15981 voxels],0.357716 [2377 voxels],0.342834 [3846 voxels],0.399982 [21246 voxels],0.457924 [23457 voxels],0.40828 [1096 voxels]
,,0.36458 [1979 voxels],0.4016 [8826 voxels],0.366274 [6190 voxels],0.4152 [1665 voxels],0.437722 [4262 voxels],0.382791 [4819 voxels],0.378639 [18464 voxels],0.363821 [5640 voxels],0.357892 [5153 voxels],0.406881 [79800 voxels],0.366138 [4273 voxels],0.391911 [6557 voxels],0.407008 [42295 voxels],0.395754 [16349 voxels],0.43629 [3860 voxels],0.479091 [4695 voxels],0.473304 [5733 voxels],0.569591 [5822 voxels],0.467175 [13488 voxels],0.466704 [12635 voxels],0.426831 [13909 voxels],0.462802 [10811 voxels],0.421037 [21586 voxels],0.452359 [2746 voxels],0.475601 [14037 voxels],0.55401 [4974 voxels],0.453576 [2568 voxels],0.51639 [12617 voxels],0.435727 [1547 voxels],0.448673 [5553 voxels],0.46272 [5066 voxels],0.414517 [17093 voxels],0.393426 [4478 voxels],0.472997 [1821 voxels],0.484586 [8200 voxels],0.493319 [3410 voxels],0.536151 [2076 voxels],0.55241 [1349 voxels],0.493834 [2056 voxels],0.56213 [275 voxels],0.390905 [15981 voxels],0.395138 [2377 voxels],0.373212 [3846 voxels],0.402187 [21246 voxels],0.461622 [23457 voxels],0.389126 [1096 voxels]
,,0.387833 [1979 voxels],0.368461 [8826 voxels],0.360637 [6190 voxels],0.371503 [1665 voxels],0.386494 [4262 voxels],0.343514 [4819 voxels],0.373269 [18464 voxels],0.347112 [5640 voxels],0.344474 [5153 voxels],0.427575 [79800 voxels],0.361772 [4273 voxels],0.370981 [6557 voxels],0.37731 [42295 voxels],0.362204 [16349 voxels],0.478463 [3860 voxels],0.47461 [4695 voxels],0.457513 [5733 voxels],0.578802 [5822 voxels],0.455734 [13488 voxels],0.48135 [12635 voxels],0.394524 [13909 voxels],0.46877 [10811 voxels],0.416325 [21586 voxels],0.411281 [2746 voxels],0.476804 [14037 voxels],0.512889 [4974 voxels],0.446798 [2568 voxels],0.50988 [12617 voxels],0.377107 [1547 voxels],0.420204 [5553 voxels],0.42348 [5066 voxels],0.406593 [17093 voxels],0.38182 [4478 voxels],0.445686 [1821 voxels],0.466084 [8200 voxels],0.434836 [3410 voxels],0.463235 [2076 voxels],0.483051 [1349 voxels],0.465342 [2056 voxels],0.484093 [275 voxels],0.385359 [15981 voxels],0.38853 [2377 voxels],0.357823 [3846 voxels],0.410453 [21246 voxels],0.438685 [23457 voxels],0.392234 [1096 voxels]
,,0.359506 [1979 voxels],0.405036 [8826 voxels],0.34673 [6190 voxels],0.458169 [1665 voxels],0.429961 [4262 voxels],0.390408 [4819 voxels],0.368458 [18464 voxels],0.408269 [5640 voxels],0.374613 [5153 voxels],0.421146 [79800 voxels],0.395726 [4273 voxels],0.377949 [6557 voxels],0.399677 [42295 voxels],0.39279 [16349 voxels],0.446522 [3860 voxels],0.501677 [4695 voxels],0.485957 [5733 voxels],0.625959 [5822 voxels],0.472695 [13488 voxels],0.477815 [12635 voxels],0.429731 [13909 voxels],0.450486 [10811 voxels],0.416433 [21586 voxels],0.370554 [2746 voxels],0.465587 [14037 voxels],0.532342 [4974 voxels],0.464276 [2568 voxels],0.493775 [12617 voxels],0.438952 [1547 voxels],0.429762 [5553 voxels],0.447915 [5066 voxels],0.418425 [17093 voxels],0.41675 [4478 voxels],0.483535 [1821 voxels],0.469278 [8200 voxels],0.478379 [3410 voxels],0.509346 [2076 voxels],0.535948 [1349 voxels],0.49252 [2056 voxels],0.528757 [275 voxels],0.396211 [15981 voxels],0.407149 [2377 voxels],0.385102 [3846 voxels],0.408241 [21246 voxels],0.471162 [23457 voxels],0.406411 [1096 voxels]
,,0.376327 [1979 voxels],0.368008 [8826 voxels],0.398645 [6190 voxels],0.39049 [1665 voxels],0.394011 [4262 voxels],0.334264 [4819 voxels],0.364612 [18464 voxels],0.333481 [5640 voxels],0.395487 [5153 voxels],0.439968 [79800 voxels],0.366225 [4273 voxels],0.340588 [6557 voxels],0.382958 [42295 voxels],0.377943 [16349 voxels],0.506733 [3860 voxels],0.459855 [4695 voxels],0.52964 [5733 voxels],0.615555 [5822 voxels],0.485575 [13488 voxels],0.477329 [12635 voxels],0.394956 [13909 voxels],0.471124 [10811 voxels],0.437701 [21586 voxels],0.430427 [2746 voxels],0.47421 [14037 voxels],0.510865 [4974 voxels],0.456136 [2568 voxels],0.503897 [12617 voxels],0.411122 [1547 voxels],0.407114 [5553 voxels],0.430876 [5066 voxels],0.418935 [17093 voxels],0.40922 [4478 voxels],0.460172 [1821 voxels],0.464847 [8200 voxels],0.47348 [3410 voxels],0.494534 [2076 voxels],0.497574 [1349 voxels],0.496508 [2056 voxels],0.558042 [275 voxels],0.401749 [15981 voxels],0.4032 [2377 voxels],0.335765 [3846 voxels],0.397036 [21246 voxels],0.441853 [23457 voxels],0.436928 [1096 voxels]
,,0.390241 [1979 voxels],0.394743 [8826 voxels],0.410434 [6190 voxels],0.416189 [1665 voxels],0.385598 [4262 voxels],0.389018 [4819 voxels],0.382976 [18464 voxels],0.368595 [5640 voxels],0.392714 [5153 voxels],0.447031 [79800 voxels],0.359416 [4273 voxels],0.369928 [6557 voxels],0.440321 [42295 voxels],0.412422 [16349 voxels],0.492767 [3860 voxels],0.563411 [4695 voxels],0.501075 [5733 voxels],0.635155 [5822 voxels],0.486928 [13488 voxels],0.508649 [12635 voxels],0.449765 [13909 voxels],0.520535 [10811 voxels],0.466165 [21586 voxels],0.480497 [2746 voxels],0.503526 [14037 voxels],0.550402 [4974 voxels],0.538336 [2568 voxels],0.539555 [12617 voxels],0.434129 [1547 voxels],0.439594 [5553 voxels],0.456618 [5066 voxels],0.438135 [17093 voxels],0.423232 [4478 voxels],0.447864 [1821 voxels],0.486627 [8200 voxels],0.486301 [3410 voxels],0.557913 [2076 voxels],0.535788 [1349 voxels],0.508149 [2056 voxels],0.562191 [275 voxels],0.413802 [15981 voxels],0.395935 [2377 voxels],0.40298 [3846 voxels],0.418917 [21246 voxels],0.469166 [23457 voxels],0.400747 [1096 voxels]
,,0.405307 [1979 voxels],0.402229 [8826 voxels],0.393497 [6190 voxels],0.511154 [1665 voxels],0.455797 [4262 voxels],0.358857 [4819 voxels],0.371433 [18464 voxels],0.360437 [5640 voxels],0.381691 [5153 voxels],0.40685 [79800 voxels],0.357772 [4273 voxels],0.387555 [6557 voxels],0.384403 [42295 voxels],0.390898 [16349 voxels],0.483747 [3860 voxels],0.44181 [4695 voxels],0.481017 [5733 voxels],0.566264 [5822 voxels],0.465164 [13488 voxels],0.461743 [12635 voxels],0.406446 [13909 voxels],0.485093 [10811 voxels],0.434486 [21586 voxels],0.400394 [2746 voxels],0.482662 [14037 voxels],0.508414 [4974 voxels],0.474596 [2568 voxels],0.510033 [12617 voxels],0.449263 [1547 voxels],0.427559 [5553 voxels],0.420125 [5066 voxels],0.418394 [17093 voxels],0.398222 [4478 voxels],0.437595 [1821 voxels],0.460507 [8200 voxels],0.467326 [3410 voxels],0.500244 [2076 voxels],0.527808 [1349 voxels],0.477588 [2056 voxels],0.551305 [275 voxels],0.396672 [15981 voxels],0.403081 [2377 voxels],0.374745 [3846 voxels],0.413494 [21246 voxels],0.457759 [23457 voxels],0.377488 [1096 voxels]
